order_no,bot_name,username,telegram_id,item_count,amount,status,created_at
ORD2026020700005702,代理A Bot,user_105701,100005701,6,79.37,pending,2026-02-07 13:07:11
ORD2026020800005703,代理A Bot,user_105702,100005702,7,79.74,refunded,2026-02-08 14:14:22
ORD2026020900005704,代理A Bot,user_105703,100005703,8,80.11,cancelled,2026-02-09 15:21:33
ORD2026011000005705,代理A Bot,user_105704,100005704,1,80.48,completed,2026-01-10 16:28:44
ORD2026011100005706,代理A Bot,user_105705,100005705,2,80.85,pending,2026-01-11 17:35:55
ORD2026011200005707,代理A Bot,user_105706,100005706,3,81.22,refunded,2026-01-12 18:42:06
ORD2026011300005708,代理A Bot,user_105707,100005707,4,81.59,cancelled,2026-01-13 19:49:17
ORD2026011400005709,代理A Bot,user_105708,100005708,5,81.96,completed,2026-01-14 20:56:28
ORD2026011500005710,代理A Bot,user_105709,100005709,6,82.33,pending,2026-01-15 21:03:39
ORD2026011600005711,代理A Bot,user_105710,100005710,7,82.7,refunded,2026-01-16 22:10:50
ORD2026011700005712,代理A Bot,user_105711,100005711,8,83.07,cancelled,2026-01-17 23:17:01
ORD2026011800005713,代理A Bot,user_105712,100005712,1,83.44,completed,2026-01-18 00:24:12
ORD2026011900005714,代理A Bot,user_105713,100005713,2,83.81,pending,2026-01-19 01:31:23
ORD2026012000005715,代理A Bot,user_105714,100005714,3,84.18,refunded,2026-01-20 02:38:34
ORD2026012100005716,代理A Bot,user_105715,100005715,4,84.55,cancelled,2026-01-21 03:45:45
ORD2026012200005717,代理A Bot,user_105716,100005716,5,84.92,completed,2026-01-22 04:52:56
ORD2026012300005718,代理A Bot,user_105717,100005717,6,85.29,pending,2026-01-23 05:59:07
ORD2026012400005719,代理A Bot,user_105718,100005718,7,85.66,refunded,2026-01-24 06:06:18
ORD2026012500005720,代理A Bot,user_105719,100005719,8,86.03,cancelled,2026-01-25 07:13:29
ORD2026012600005721,代理A Bot,user_105720,100005720,1,86.4,completed,2026-01-26 08:20:40
ORD2026012700005722,代理A Bot,user_105721,100005721,2,86.77,pending,2026-01-27 09:27:51
ORD2026012800005723,代理A Bot,user_105722,100005722,3,87.14,refunded,2026-01-28 10:34:02
ORD2026012900005724,代理A Bot,user_105723,100005723,4,87.51,cancelled,2026-01-29 11:41:13
ORD2026013000005725,代理A Bot,user_105724,100005724,5,87.88,completed,2026-01-30 12:48:24
ORD2026013100005726,代理A Bot,user_105725,100005725,6,88.25,pending,2026-01-31 13:55:35
ORD2026020100005727,代理A Bot,user_105726,100005726,7,88.62,refunded,2026-02-01 14:02:46
ORD2026020200005728,代理A Bot,user_105727,100005727,8,88.99,cancelled,2026-02-02 15:09:57
ORD2026020300005729,代理A Bot,user_105728,100005728,1,89.36,completed,2026-02-03 16:16:08
ORD2026020400005730,代理A Bot,user_105729,100005729,2,89.73,pending,2026-02-04 17:23:19
ORD2026020500005731,代理A Bot,user_105730,100005730,3,90.1,refunded,2026-02-05 18:30:30
ORD2026020600005732,代理A Bot,user_105731,100005731,4,90.47,cancelled,2026-02-06 19:37:41
ORD2026020700005733,代理A Bot,user_105732,100005732,5,90.84,completed,2026-02-07 20:44:52
ORD2026020800005734,代理A Bot,user_105733,100005733,6,91.21,pending,2026-02-08 21:51:03
ORD2026020900005735,代理A Bot,user_105734,100005734,7,91.58,refunded,2026-02-09 22:58:14
ORD2026011000005736,代理A Bot,user_105735,100005735,8,91.95,cancelled,2026-01-10 23:05:25
ORD2026011100005737,代理A Bot,user_105736,100005736,1,92.32,completed,2026-01-11 00:12:36
ORD2026011200005738,代理A Bot,user_105737,100005737,2,92.69,pending,2026-01-12 01:19:47
ORD2026011300005739,代理A Bot,user_105738,100005738,3,93.06,refunded,2026-01-13 02:26:58
ORD2026011400005740,代理A Bot,user_105739,100005739,4,93.43,cancelled,2026-01-14 03:33:09
ORD2026011500005741,代理A Bot,user_105740,100005740,5,93.8,completed,2026-01-15 04:40:20
ORD2026011600005742,代理A Bot,user_105741,100005741,6,94.17,pending,2026-01-16 05:47:31
ORD2026011700005743,代理A Bot,user_105742,100005742,7,94.54,refunded,2026-01-17 06:54:42
ORD2026011800005744,代理A Bot,user_105743,100005743,8,94.91,cancelled,2026-01-18 07:01:53
ORD2026011900005745,代理A Bot,user_105744,100005744,1,95.28,completed,2026-01-19 08:08:04
ORD2026012000005746,代理A Bot,user_105745,100005745,2,95.65,pending,2026-01-20 09:15:15
ORD2026012100005747,代理A Bot,user_105746,100005746,3,96.02,refunded,2026-01-21 10:22:26
ORD2026012200005748,代理A Bot,user_105747,100005747,4,96.39,cancelled,2026-01-22 11:29:37
ORD2026012300005749,代理A Bot,user_105748,100005748,5,96.76,completed,2026-01-23 12:36:48
ORD2026012400005750,代理A Bot,user_105749,100005749,6,97.13,pending,2026-01-24 13:43:59
ORD2026012500005751,代理A Bot,user_105750,100005750,7,97.5,refunded,2026-01-25 14:50:10
ORD2026012600005752,代理A Bot,user_105751,100005751,8,97.87,cancelled,2026-01-26 15:57:21
ORD2026012700005753,代理A Bot,user_105752,100005752,1,98.24,completed,2026-01-27 16:04:32
ORD2026012800005754,代理A Bot,user_105753,100005753,2,98.61,pending,2026-01-28 17:11:43
ORD2026012900005755,代理A Bot,user_105754,100005754,3,98.98,refunded,2026-01-29 18:18:54
ORD2026013000005756,代理A Bot,user_105755,100005755,4,99.35,cancelled,2026-01-30 19:25:05
ORD2026013100005757,代理A Bot,user_105756,100005756,5,99.72,completed,2026-01-31 20:32:16
ORD2026020100005758,代理A Bot,user_105757,100005757,6,100.09,pending,2026-02-01 21:39:27
ORD2026020200005759,代理A Bot,user_105758,100005758,7,100.46,refunded,2026-02-02 22:46:38
ORD2026020300005760,代理A Bot,user_105759,100005759,8,100.83,cancelled,2026-02-03 23:53:49
ORD2026020400005761,代理A Bot,user_105760,100005760,1,101.2,completed,2026-02-04 00:00:00
ORD2026020500005762,代理A Bot,user_105761,100005761,2,101.57,pending,2026-02-05 01:07:11
ORD2026020600005763,代理A Bot,user_105762,100005762,3,101.94,refunded,2026-02-06 02:14:22
ORD2026020700005764,代理A Bot,user_105763,100005763,4,102.31,cancelled,2026-02-07 03:21:33
ORD2026020800005765,代理A Bot,user_105764,100005764,5,102.68,completed,2026-02-08 04:28:44
ORD2026020900005766,代理A Bot,user_105765,100005765,6,103.05,pending,2026-02-09 05:35:55
ORD2026011000005767,代理A Bot,user_105766,100005766,7,103.42,refunded,2026-01-10 06:42:06
ORD2026011100005768,代理A Bot,user_105767,100005767,8,103.79,cancelled,2026-01-11 07:49:17
ORD2026011200005769,代理A Bot,user_105768,100005768,1,104.16,completed,2026-01-12 08:56:28
ORD2026011300005770,代理A Bot,user_105769,100005769,2,104.53,pending,2026-01-13 09:03:39
ORD2026011400005771,代理A Bot,user_105770,100005770,3,104.9,refunded,2026-01-14 10:10:50
ORD2026011500005772,代理A Bot,user_105771,100005771,4,105.27,cancelled,2026-01-15 11:17:01
ORD2026011600005773,代理A Bot,user_105772,100005772,5,105.64,completed,2026-01-16 12:24:12
ORD2026011700005774,代理A Bot,user_105773,100005773,6,106.01,pending,2026-01-17 13:31:23
ORD2026011800005775,代理A Bot,user_105774,100005774,7,106.38,refunded,2026-01-18 14:38:34
ORD2026011900005776,代理A Bot,user_105775,100005775,8,106.75,cancelled,2026-01-19 15:45:45
ORD2026012000005777,代理A Bot,user_105776,100005776,1,107.12,completed,2026-01-20 16:52:56
ORD2026012100005778,代理A Bot,user_105777,100005777,2,107.49,pending,2026-01-21 17:59:07
ORD2026012200005779,代理A Bot,user_105778,100005778,3,107.86,refunded,2026-01-22 18:06:18
ORD2026012300005780,代理A Bot,user_105779,100005779,4,108.23,cancelled,2026-01-23 19:13:29
ORD2026012400005781,代理A Bot,user_105780,100005780,5,108.6,completed,2026-01-24 20:20:40
ORD2026012500005782,代理A Bot,user_105781,100005781,6,108.97,pending,2026-01-25 21:27:51
ORD2026012600005783,代理A Bot,user_105782,100005782,7,109.34,refunded,2026-01-26 22:34:02
ORD2026012700005784,代理A Bot,user_105783,100005783,8,109.71,cancelled,2026-01-27 23:41:13
ORD2026012800005785,代理A Bot,user_105784,100005784,1,110.08,completed,2026-01-28 00:48:24
ORD2026012900005786,代理A Bot,user_105785,100005785,2,110.45,pending,2026-01-29 01:55:35
ORD2026013000005787,代理A Bot,user_105786,100005786,3,110.82,refunded,2026-01-30 02:02:46
ORD2026013100005788,代理A Bot,user_105787,100005787,4,111.19,cancelled,2026-01-31 03:09:57
ORD2026020100005789,代理A Bot,user_105788,100005788,5,111.56,completed,2026-02-01 04:16:08
ORD2026020200005790,代理A Bot,user_105789,100005789,6,111.93,pending,2026-02-02 05:23:19
ORD2026020300005791,代理A Bot,user_105790,100005790,7,112.3,refunded,2026-02-03 06:30:30
ORD2026020400005792,代理A Bot,user_105791,100005791,8,112.67,cancelled,2026-02-04 07:37:41
ORD2026020500005793,代理A Bot,user_105792,100005792,1,113.04,completed,2026-02-05 08:44:52
ORD2026020600005794,代理A Bot,user_105793,100005793,2,113.41,pending,2026-02-06 09:51:03
ORD2026020700005795,代理A Bot,user_105794,100005794,3,113.78,refunded,2026-02-07 10:58:14
ORD2026020800005796,代理A Bot,user_105795,100005795,4,114.15,cancelled,2026-02-08 11:05:25
ORD2026020900005797,代理A Bot,user_105796,100005796,5,114.52,completed,2026-02-09 12:12:36
ORD2026011000005798,代理A Bot,user_105797,100005797,6,114.89,pending,2026-01-10 13:19:47
ORD2026011100005799,代理A Bot,user_105798,100005798,7,115.26,refunded,2026-01-11 14:26:58
ORD2026011200005800,代理A Bot,user_105799,100005799,8,115.63,cancelled,2026-01-12 15:33:09
ORD2026011300005801,代理A Bot,user_105800,100005800,1,116.0,completed,2026-01-13 16:40:20
ORD2026011400005802,代理A Bot,user_105801,100005801,2,116.37,pending,2026-01-14 17:47:31
ORD2026011500005803,代理A Bot,user_105802,100005802,3,116.74,refunded,2026-01-15 18:54:42
ORD2026011600005804,代理A Bot,user_105803,100005803,4,117.11,cancelled,2026-01-16 19:01:53
ORD2026011700005805,代理A Bot,user_105804,100005804,5,117.48,completed,2026-01-17 20:08:04
ORD2026011800005806,代理A Bot,user_105805,100005805,6,117.85,pending,2026-01-18 21:15:15
ORD2026011900005807,代理A Bot,user_105806,100005806,7,118.22,refunded,2026-01-19 22:22:26
ORD2026012000005808,代理A Bot,user_105807,100005807,8,118.59,cancelled,2026-01-20 23:29:37
ORD2026012100005809,代理A Bot,user_105808,100005808,1,118.96,completed,2026-01-21 00:36:48
ORD2026012200005810,代理A Bot,user_105809,100005809,2,119.33,pending,2026-01-22 01:43:59
ORD2026012300005811,代理A Bot,user_105810,100005810,3,119.7,refunded,2026-01-23 02:50:10
ORD2026012400005812,代理A Bot,user_105811,100005811,4,120.07,cancelled,2026-01-24 03:57:21
ORD2026012500005813,代理A Bot,user_105812,100005812,5,120.44,completed,2026-01-25 04:04:32
ORD2026012600005814,代理A Bot,user_105813,100005813,6,120.81,pending,2026-01-26 05:11:43
ORD2026012700005815,代理A Bot,user_105814,100005814,7,121.18,refunded,2026-01-27 06:18:54
ORD2026012800005816,代理A Bot,user_105815,100005815,8,121.55,cancelled,2026-01-28 07:25:05
ORD2026012900005817,代理A Bot,user_105816,100005816,1,121.92,completed,2026-01-29 08:32:16
ORD2026013000005818,代理A Bot,user_105817,100005817,2,122.29,pending,2026-01-30 09:39:27
ORD2026013100005819,代理A Bot,user_105818,100005818,3,122.66,refunded,2026-01-31 10:46:38
ORD2026020100005820,代理A Bot,user_105819,100005819,4,123.03,cancelled,2026-02-01 11:53:49
ORD2026020200005821,代理A Bot,user_105820,100005820,5,123.4,completed,2026-02-02 12:00:00
ORD2026020300005822,代理A Bot,user_105821,100005821,6,123.77,pending,2026-02-03 13:07:11
ORD2026020400005823,代理A Bot,user_105822,100005822,7,124.14,refunded,2026-02-04 14:14:22
ORD2026020500005824,代理A Bot,user_105823,100005823,8,124.51,cancelled,2026-02-05 15:21:33
ORD2026020600005825,代理A Bot,user_105824,100005824,1,124.88,completed,2026-02-06 16:28:44
ORD2026020700005826,代理A Bot,user_105825,100005825,2,125.25,pending,2026-02-07 17:35:55
ORD2026020800005827,代理A Bot,user_105826,100005826,3,125.62,refunded,2026-02-08 18:42:06
ORD2026020900005828,代理A Bot,user_105827,100005827,4,125.99,cancelled,2026-02-09 19:49:17
ORD2026011000005829,代理A Bot,user_105828,100005828,5,126.36,completed,2026-01-10 20:56:28
ORD2026011100005830,代理A Bot,user_105829,100005829,6,126.73,pending,2026-01-11 21:03:39
ORD2026011200005831,代理A Bot,user_105830,100005830,7,127.1,refunded,2026-01-12 22:10:50
ORD2026011300005832,代理A Bot,user_105831,100005831,8,127.47,cancelled,2026-01-13 23:17:01
ORD2026011400005833,代理A Bot,user_105832,100005832,1,127.84,completed,2026-01-14 00:24:12
ORD2026011500005834,代理A Bot,user_105833,100005833,2,128.21,pending,2026-01-15 01:31:23
ORD2026011600005835,代理A Bot,user_105834,100005834,3,128.58,refunded,2026-01-16 02:38:34
ORD2026011700005836,代理A Bot,user_105835,100005835,4,128.95,cancelled,2026-01-17 03:45:45
ORD2026011800005837,代理A Bot,user_105836,100005836,5,129.32,completed,2026-01-18 04:52:56
ORD2026011900005838,代理A Bot,user_105837,100005837,6,129.69,pending,2026-01-19 05:59:07
ORD2026012000005839,代理A Bot,user_105838,100005838,7,130.06,refunded,2026-01-20 06:06:18
ORD2026012100005840,代理A Bot,user_105839,100005839,8,130.43,cancelled,2026-01-21 07:13:29
ORD2026012200005841,代理A Bot,user_105840,100005840,1,130.8,completed,2026-01-22 08:20:40
ORD2026012300005842,代理A Bot,user_105841,100005841,2,131.17,pending,2026-01-23 09:27:51
ORD2026012400005843,代理A Bot,user_105842,100005842,3,131.54,refunded,2026-01-24 10:34:02
ORD2026012500005844,代理A Bot,user_105843,100005843,4,131.91,cancelled,2026-01-25 11:41:13
ORD2026012600005845,代理A Bot,user_105844,100005844,5,132.28,completed,2026-01-26 12:48:24
ORD2026012700005846,代理A Bot,user_105845,100005845,6,132.65,pending,2026-01-27 13:55:35
ORD2026012800005847,代理A Bot,user_105846,100005846,7,133.02,refunded,2026-01-28 14:02:46
ORD2026012900005848,代理A Bot,user_105847,100005847,8,133.39,cancelled,2026-01-29 15:09:57
ORD2026013000005849,代理A Bot,user_105848,100005848,1,133.76,completed,2026-01-30 16:16:08
ORD2026013100005850,代理A Bot,user_105849,100005849,2,134.13,pending,2026-01-31 17:23:19
ORD2026020100005851,代理A Bot,user_105850,100005850,3,134.5,refunded,2026-02-01 18:30:30
ORD2026020200005852,代理A Bot,user_105851,100005851,4,134.87,cancelled,2026-02-02 19:37:41
ORD2026020300005853,代理A Bot,user_105852,100005852,5,135.24,completed,2026-02-03 20:44:52
ORD2026020400005854,代理A Bot,user_105853,100005853,6,135.61,pending,2026-02-04 21:51:03
ORD2026020500005855,代理A Bot,user_105854,100005854,7,135.98,refunded,2026-02-05 22:58:14
ORD2026020600005856,代理A Bot,user_105855,100005855,8,136.35,cancelled,2026-02-06 23:05:25
ORD2026020700005857,代理A Bot,user_105856,100005856,1,136.72,completed,2026-02-07 00:12:36
ORD2026020800005858,代理A Bot,user_105857,100005857,2,137.09,pending,2026-02-08 01:19:47
ORD2026020900005859,代理A Bot,user_105858,100005858,3,137.46,refunded,2026-02-09 02:26:58
ORD2026011000005860,代理A Bot,user_105859,100005859,4,137.83,cancelled,2026-01-10 03:33:09
ORD2026011100005861,代理A Bot,user_105860,100005860,5,138.2,completed,2026-01-11 04:40:20
ORD2026011200005862,代理A Bot,user_105861,100005861,6,138.57,pending,2026-01-12 05:47:31
ORD2026011300005863,代理A Bot,user_105862,100005862,7,138.94,refunded,2026-01-13 06:54:42
ORD2026011400005864,代理A Bot,user_105863,100005863,8,139.31,cancelled,2026-01-14 07:01:53
ORD2026011500005865,代理A Bot,user_105864,100005864,1,139.68,completed,2026-01-15 08:08:04
ORD2026011600005866,代理A Bot,user_105865,100005865,2,140.05,pending,2026-01-16 09:15:15
ORD2026011700005867,代理A Bot,user_105866,100005866,3,140.42,refunded,2026-01-17 10:22:26
ORD2026011800005868,代理A Bot,user_105867,100005867,4,140.79,cancelled,2026-01-18 11:29:37
ORD2026011900005869,代理A Bot,user_105868,100005868,5,141.16,completed,2026-01-19 12:36:48
ORD2026012000005870,代理A Bot,user_105869,100005869,6,141.53,pending,2026-01-20 13:43:59
ORD2026012100005871,代理A Bot,user_105870,100005870,7,141.9,refunded,2026-01-21 14:50:10
ORD2026012200005872,代理A Bot,user_105871,100005871,8,142.27,cancelled,2026-01-22 15:57:21
ORD2026012300005873,代理A Bot,user_105872,100005872,1,142.64,completed,2026-01-23 16:04:32
ORD2026012400005874,代理A Bot,user_105873,100005873,2,143.01,pending,2026-01-24 17:11:43
ORD2026012500005875,代理A Bot,user_105874,100005874,3,143.38,refunded,2026-01-25 18:18:54
ORD2026012600005876,代理A Bot,user_105875,100005875,4,143.75,cancelled,2026-01-26 19:25:05
ORD2026012700005877,代理A Bot,user_105876,100005876,5,144.12,completed,2026-01-27 20:32:16
ORD2026012800005878,代理A Bot,user_105877,100005877,6,144.49,pending,2026-01-28 21:39:27
ORD2026012900005879,代理A Bot,user_105878,100005878,7,144.86,refunded,2026-01-29 22:46:38
ORD2026013000005880,代理A Bot,user_105879,100005879,8,145.23,cancelled,2026-01-30 23:53:49
ORD2026013100005881,代理A Bot,user_105880,100005880,1,145.6,completed,2026-01-31 00:00:00
ORD2026020100005882,代理A Bot,user_105881,100005881,2,145.97,pending,2026-02-01 01:07:11
ORD2026020200005883,代理A Bot,user_105882,100005882,3,146.34,refunded,2026-02-02 02:14:22
ORD2026020300005884,代理A Bot,user_105883,100005883,4,146.71,cancelled,2026-02-03 03:21:33
ORD2026020400005885,代理A Bot,user_105884,100005884,5,147.08,completed,2026-02-04 04:28:44
ORD2026020500005886,代理A Bot,user_105885,100005885,6,147.45,pending,2026-02-05 05:35:55
ORD2026020600005887,代理A Bot,user_105886,100005886,7,147.82,refunded,2026-02-06 06:42:06
ORD2026020700005888,代理A Bot,user_105887,100005887,8,148.19,cancelled,2026-02-07 07:49:17
ORD2026020800005889,代理A Bot,user_105888,100005888,1,148.56,completed,2026-02-08 08:56:28
ORD2026020900005890,代理A Bot,user_105889,100005889,2,148.93,pending,2026-02-09 09:03:39
ORD2026011000005891,代理A Bot,user_105890,100005890,3,149.3,refunded,2026-01-10 10:10:50
ORD2026011100005892,代理A Bot,user_105891,100005891,4,149.67,cancelled,2026-01-11 11:17:01
ORD2026011200005893,代理A Bot,user_105892,100005892,5,150.04,completed,2026-01-12 12:24:12
ORD2026011300005894,代理A Bot,user_105893,100005893,6,150.41,pending,2026-01-13 13:31:23
ORD2026011400005895,代理A Bot,user_105894,100005894,7,150.78,refunded,2026-01-14 14:38:34
ORD2026011500005896,代理A Bot,user_105895,100005895,8,151.15,cancelled,2026-01-15 15:45:45
ORD2026011600005897,代理A Bot,user_105896,100005896,1,151.52,completed,2026-01-16 16:52:56
ORD2026011700005898,代理A Bot,user_105897,100005897,2,151.89,pending,2026-01-17 17:59:07
ORD2026011800005899,代理A Bot,user_105898,100005898,3,152.26,refunded,2026-01-18 18:06:18
ORD2026011900005900,代理A Bot,user_105899,100005899,4,152.63,cancelled,2026-01-19 19:13:29
ORD2026012000005901,代理A Bot,user_105900,100005900,5,153.0,completed,2026-01-20 20:20:40
ORD2026012100005902,代理A Bot,user_105901,100005901,6,153.37,pending,2026-01-21 21:27:51
ORD2026012200005903,代理A Bot,user_105902,100005902,7,153.74,refunded,2026-01-22 22:34:02
ORD2026012300005904,代理A Bot,user_105903,100005903,8,154.11,cancelled,2026-01-23 23:41:13
ORD2026012400005905,代理A Bot,user_105904,100005904,1,154.48,completed,2026-01-24 00:48:24
ORD2026012500005906,代理A Bot,user_105905,100005905,2,154.85,pending,2026-01-25 01:55:35
ORD2026012600005907,代理A Bot,user_105906,100005906,3,155.22,refunded,2026-01-26 02:02:46
ORD2026012700005908,代理A Bot,user_105907,100005907,4,155.59,cancelled,2026-01-27 03:09:57
ORD2026012800005909,代理A Bot,user_105908,100005908,5,155.96,completed,2026-01-28 04:16:08
ORD2026012900005910,代理A Bot,user_105909,100005909,6,156.33,pending,2026-01-29 05:23:19
ORD2026013000005911,代理A Bot,user_105910,100005910,7,156.7,refunded,2026-01-30 06:30:30
ORD2026013100005912,代理A Bot,user_105911,100005911,8,157.07,cancelled,2026-01-31 07:37:41
ORD2026020100005913,代理A Bot,user_105912,100005912,1,157.44,completed,2026-02-01 08:44:52
ORD2026020200005914,代理A Bot,user_105913,100005913,2,157.81,pending,2026-02-02 09:51:03
ORD2026020300005915,代理A Bot,user_105914,100005914,3,158.18,refunded,2026-02-03 10:58:14
ORD2026020400005916,代理A Bot,user_105915,100005915,4,158.55,cancelled,2026-02-04 11:05:25
ORD2026020500005917,代理A Bot,user_105916,100005916,5,158.92,completed,2026-02-05 12:12:36
ORD2026020600005918,代理A Bot,user_105917,100005917,6,159.29,pending,2026-02-06 13:19:47
ORD2026020700005919,代理A Bot,user_105918,100005918,7,159.66,refunded,2026-02-07 14:26:58
ORD2026020800005920,代理A Bot,user_105919,100005919,8,160.03,cancelled,2026-02-08 15:33:09
ORD2026020900005921,代理A Bot,user_105920,100005920,1,160.4,completed,2026-02-09 16:40:20
ORD2026011000005922,代理A Bot,user_105921,100005921,2,160.77,pending,2026-01-10 17:47:31
ORD2026011100005923,代理A Bot,user_105922,100005922,3,161.14,refunded,2026-01-11 18:54:42
ORD2026011200005924,代理A Bot,user_105923,100005923,4,161.51,cancelled,2026-01-12 19:01:53
ORD2026011300005925,代理A Bot,user_105924,100005924,5,161.88,completed,2026-01-13 20:08:04
ORD2026011400005926,代理A Bot,user_105925,100005925,6,162.25,pending,2026-01-14 21:15:15
ORD2026011500005927,代理A Bot,user_105926,100005926,7,162.62,refunded,2026-01-15 22:22:26
ORD2026011600005928,代理A Bot,user_105927,100005927,8,162.99,cancelled,2026-01-16 23:29:37
ORD2026011700005929,代理A Bot,user_105928,100005928,1,163.36,completed,2026-01-17 00:36:48
ORD2026011800005930,代理A Bot,user_105929,100005929,2,163.73,pending,2026-01-18 01:43:59
ORD2026011900005931,代理A Bot,user_105930,100005930,3,164.1,refunded,2026-01-19 02:50:10
ORD2026012000005932,代理A Bot,user_105931,100005931,4,164.47,cancelled,2026-01-20 03:57:21
ORD2026012100005933,代理A Bot,user_105932,100005932,5,164.84,completed,2026-01-21 04:04:32
ORD2026012200005934,代理A Bot,user_105933,100005933,6,165.21,pending,2026-01-22 05:11:43
ORD2026012300005935,代理A Bot,user_105934,100005934,7,165.58,refunded,2026-01-23 06:18:54
ORD2026012400005936,代理A Bot,user_105935,100005935,8,165.95,cancelled,2026-01-24 07:25:05
ORD2026012500005937,代理A Bot,user_105936,100005936,1,166.32,completed,2026-01-25 08:32:16
ORD2026012600005938,代理A Bot,user_105937,100005937,2,166.69,pending,2026-01-26 09:39:27
ORD2026012700005939,代理A Bot,user_105938,100005938,3,167.06,refunded,2026-01-27 10:46:38
ORD2026012800005940,代理A Bot,user_105939,100005939,4,167.43,cancelled,2026-01-28 11:53:49
ORD2026012900005941,代理A Bot,user_105940,100005940,5,167.8,completed,2026-01-29 12:00:00
ORD2026013000005942,代理A Bot,user_105941,100005941,6,168.17,pending,2026-01-30 13:07:11
ORD2026013100005943,代理A Bot,user_105942,100005942,7,168.54,refunded,2026-01-31 14:14:22
ORD2026020100005944,代理A Bot,user_105943,100005943,8,168.91,cancelled,2026-02-01 15:21:33
ORD2026020200005945,代理A Bot,user_105944,100005944,1,169.28,completed,2026-02-02 16:28:44
ORD2026020300005946,代理A Bot,user_105945,100005945,2,169.65,pending,2026-02-03 17:35:55
ORD2026020400005947,代理A Bot,user_105946,100005946,3,170.02,refunded,2026-02-04 18:42:06
ORD2026020500005948,代理A Bot,user_105947,100005947,4,170.39,cancelled,2026-02-05 19:49:17
ORD2026020600005949,代理A Bot,user_105948,100005948,5,170.76,completed,2026-02-06 20:56:28
ORD2026020700005950,代理A Bot,user_105949,100005949,6,171.13,pending,2026-02-07 21:03:39
ORD2026020800005951,代理A Bot,user_105950,100005950,7,171.5,refunded,2026-02-08 22:10:50
ORD2026020900005952,代理A Bot,user_105951,100005951,8,171.87,cancelled,2026-02-09 23:17:01
ORD2026011000005953,代理A Bot,user_105952,100005952,1,172.24,completed,2026-01-10 00:24:12
ORD2026011100005954,代理A Bot,user_105953,100005953,2,172.61,pending,2026-01-11 01:31:23
ORD2026011200005955,代理A Bot,user_105954,100005954,3,172.98,refunded,2026-01-12 02:38:34
ORD2026011300005956,代理A Bot,user_105955,100005955,4,173.35,cancelled,2026-01-13 03:45:45
ORD2026011400005957,代理A Bot,user_105956,100005956,5,173.72,completed,2026-01-14 04:52:56
ORD2026011500005958,代理A Bot,user_105957,100005957,6,174.09,pending,2026-01-15 05:59:07
ORD2026011600005959,代理A Bot,user_105958,100005958,7,174.46,refunded,2026-01-16 06:06:18
ORD2026011700005960,代理A Bot,user_105959,100005959,8,174.83,cancelled,2026-01-17 07:13:29
ORD2026011800005961,代理A Bot,user_105960,100005960,1,175.2,completed,2026-01-18 08:20:40
ORD2026011900005962,代理A Bot,user_105961,100005961,2,175.57,pending,2026-01-19 09:27:51
ORD2026012000005963,代理A Bot,user_105962,100005962,3,175.94,refunded,2026-01-20 10:34:02
ORD2026012100005964,代理A Bot,user_105963,100005963,4,176.31,cancelled,2026-01-21 11:41:13
ORD2026012200005965,代理A Bot,user_105964,100005964,5,176.68,completed,2026-01-22 12:48:24
ORD2026012300005966,代理A Bot,user_105965,100005965,6,177.05,pending,2026-01-23 13:55:35
ORD2026012400005967,代理A Bot,user_105966,100005966,7,177.42,refunded,2026-01-24 14:02:46
ORD2026012500005968,代理A Bot,user_105967,100005967,8,177.79,cancelled,2026-01-25 15:09:57
ORD2026012600005969,代理A Bot,user_105968,100005968,1,178.16,completed,2026-01-26 16:16:08
ORD2026012700005970,代理A Bot,user_105969,100005969,2,178.53,pending,2026-01-27 17:23:19
ORD2026012800005971,代理A Bot,user_105970,100005970,3,178.9,refunded,2026-01-28 18:30:30
ORD2026012900005972,代理A Bot,user_105971,100005971,4,179.27,cancelled,2026-01-29 19:37:41
ORD2026013000005973,代理A Bot,user_105972,100005972,5,179.64,completed,2026-01-30 20:44:52
ORD2026013100005974,代理A Bot,user_105973,100005973,6,180.01,pending,2026-01-31 21:51:03
ORD2026020100005975,代理A Bot,user_105974,100005974,7,180.38,refunded,2026-02-01 22:58:14
ORD2026020200005976,代理A Bot,user_105975,100005975,8,180.75,cancelled,2026-02-02 23:05:25
ORD2026020300005977,代理A Bot,user_105976,100005976,1,181.12,completed,2026-02-03 00:12:36
ORD2026020400005978,代理A Bot,user_105977,100005977,2,181.49,pending,2026-02-04 01:19:47
ORD2026020500005979,代理A Bot,user_105978,100005978,3,181.86,refunded,2026-02-05 02:26:58
ORD2026020600005980,代理A Bot,user_105979,100005979,4,182.23,cancelled,2026-02-06 03:33:09
ORD2026020700005981,代理A Bot,user_105980,100005980,5,182.6,completed,2026-02-07 04:40:20
ORD2026020800005982,代理A Bot,user_105981,100005981,6,182.97,pending,2026-02-08 05:47:31
ORD2026020900005983,代理A Bot,user_105982,100005982,7,183.34,refunded,2026-02-09 06:54:42
ORD2026011000005984,代理A Bot,user_105983,100005983,8,183.71,cancelled,2026-01-10 07:01:53
ORD2026011100005985,代理A Bot,user_105984,100005984,1,184.08,completed,2026-01-11 08:08:04
ORD2026011200005986,代理A Bot,user_105985,100005985,2,184.45,pending,2026-01-12 09:15:15
ORD2026011300005987,代理A Bot,user_105986,100005986,3,184.82,refunded,2026-01-13 10:22:26
